id,example,term,pos,sense_id,definition,ANNOTATION,DEFICIENT SENTENCE
1541,"In the event they lacked a proper midfield bolt, with Toni Kroos and Sami Khedira huffing around in pursuit of the whizzing green machine. The centre-backs looked flustered, left to deal with three on two as Mexico broke. Löw’s 4-2-3-1 seemed antiquated and creaky, with the old World Cup shark Thomas Müller flatfooted in a wide position.",flatfoot,verb,5,To wrong-foot.,,
1086,I didn't like them at all ; only the lame one who used to let me dink him home on his bicycle.,dink,verb,4,"To carry someone on a pushbike: behind, on the crossbar or on the handlebar.",,
2470,"I own a Strider [knife]. Nope, I'm not a mall ninja or secret squirrel but it gives me pleasure to own them.",mall ninja,noun,1,"A person who claims to be an expert on weaponry, often to the point of disdaining popular weapons and preferring expensive and exotic ones along with equally expensive accessories, and likes to brag about their supposed expertise, but often exposes their ignorance in discussions, sometimes making improbable claims about their experience or weapon use.",,
3783,"You could hire a slut for a few hours, if you're that desperate.",slut,noun,1,A sexually promiscuous woman or girl.,,
3080,A major drama has broken out in France after the local language police decreed one of their cute little accents to be largely redundant,police,noun,3,People who try to enforce norms or standards as if granted authority similar to the police.,,
1123,Wipe your shoes on the doormat before you start plodding around in the house.,doormat,noun,1,"A coarse mat at the entrance to a house, upon which one wipes one's shoes.",,
4422,Zach got a two-bagger in yesterday after work. Felt great to relieve stress before going home.,two-bagger,noun,2,A two-miler when running miles for conditioning.,,
3352,"SID: Yeah, all my friends hate me, I don't know why. MR. INCREDIBLE: Maybe it's because you're a fucking ranga you cockhead. SID: What the fuck did you just say, cunt? MR. INCREDIBLE: I said; ranga. SID: I am not a ranga!",ranga,noun,1,An orange-haired or red-haired person.,,
3970,square metre,square,adjective,3,Used in the names of units of area formed by multiplying a unit of length by itself.,,
1041,Those who think of the Cure as a band of depressoids playing dark music for adolescent introverts could not imagine how determined it was to let the sun shine into Nassau Coliseum Friday night.,depressoid,noun,1,A depressed or miserable person.,,
12,"I prefer to think of [literature] as providing a discipline of the sensibility—a special way of apprehending reality. But though I prefer such a conception, it gives rise to all sorts of misunderstandings  […]  To define literature in this fashion is to risk being called a mere aesthete and even an ecapist who refuses to face the harsh facts of life.",aesthete,noun,1,"Someone who cultivates an unusually high sensitivity to beauty, as in art or nature, often in a manner perceived to prioritize beauty over other qualities such as virtue and utility.",,
3372,"Clinton attacked bin Laden in 1998, and wanted to fight against al-Qaeda then. But the Refucklicans whined about him ""wagging the dog"" and didn't give him any support in his anti-terrorism efforts.",Refucklican,noun,1,A Republican.,,
3118,"But Kings and mightieſt Potentates muſt die,For that's the end of humane miſerie.",potentate,noun,1,A powerful leader; a monarch; a ruler.,,
3084,Smith returns in Men In Black 3 as a veteran agent of a secret organization dedicated to policing the earth’s many extraterrestrials.,police,verb,1,To enforce the law and keep order among (a group).,,
4311,Your last delivery of copper ore contained half a hundredweight of tramp metal.,tramp,noun,6,"Of objects, stray, intrusive and unwanted.",,
2281,"For many people, however, the stress of not having the correct ticket for a train or bus journey can lead to a particularly uncomfortable feeling … fear that they might encounter a jobsworth.  […]  Someone who has been caught out by a jobsworth, will probably accuse them of being an embittered, mean-spirited inadequate who are using their status to give themselves faux importance, justifying their actions by their twin mantras of ""Rules is rules"" and, inevitably, ""It's more than my job's worth.""",jobsworth,noun,1,A minor official or worker who refuses to be flexible in the application of rules to help a client or customer.,,
3410,"For Ringnuts who may be alarmed by the new ticket policy, there is a modest loophole, discovered by Mr. Hardt.",Ringnut,noun,1,A fan of the opera cycle Der Ring des Nibelungen by Richard Wagner.,,
4496,"These elites “understand the real significance of climate change better than most of the ‘warmists’ in the political centre, the ones who are still insisting that the response can be gradual and painless and that we don’t need to go to war with anybody…",warmist,noun,1,"A person who believes that global warming is real, and is caused by human activity.",,
312,Mommy Has a Boo Boo in Her Boob was written to help families who have been affected by breast cancer.,boob,noun,3,"A breast, especially that of an adult or adolescent female human.",,
1044,That person is such a dick.,dick,noun,4,A highly contemptible person; a jerk.,,
1451,Then I ſhall let him ſee I knovv he is a dirty fellovv.,fellow,noun,6,"A male person; a bloke, a chap, a guy, a man; also, preceded by a modifying word, sometimes with a sense of mild reproach: used as a familiar term of address to a man.",,
488,"There's nothing like portraying a psychopathic bunny boiler to boost one's self-esteem, Glenn Close tells Ladies' Home Journal.The 1988 and 1990 quotations are literal rather than idiomatic uses of the term, as they simply refer to the scene in the film.]",bunny boiler,noun,1,"A person who acts (or may supposedly act) obsessively or even dangerously towards another person with whom they were previously, or wish to be, in a relationship. [from 1990]",,
1536,And even if they didn't know about her they might know this was his old neighborhood and go flatfooting around asking.,flatfoot,verb,1,"To walk around in the course of work, especially when investigating.",,
2412,"Her camera roll is filled with pictures and videos of her idol, she doesn't let any of her friends see her account because ""no locals allowed"",  […]",local,noun,9,A Twitter user who is not a part of Stan Twitter.,,
2428,"In discussing the “lot lizards” who hang out in car lots Lisa comments: This will amaze you. A lot of professional athletes have bought car lots, used dealerships. There [are] girls that hang out in car lots.",lot lizard,noun,2,"A girl who loiters at any location that can be described as a lot, looking for a sexual encounter.",,
1222,"An egg properly is that, out of a part vvhereof a living creature is produced, and the reſidue is meat for it, improperly that is an egg out of the vvhole vvhereof, a living creature is bred, as the eggs of Spiders, Ants, Flies.",egg,noun,1,"An approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development.",,
774,"and let us knog our / prains together to be revenge on this same scald, scurvy, / cogging companion,",companion,noun,10,A fellow; a rogue.,,
1238,"Walter. The woman we passed as we came in just now. Is it his wife? / Cokeson. No, no relation. [Restraining what in jollier circumstances would have been a wink] A married person, though.  […]  James. A real bad egg.",egg,noun,4,Senses relating to people,,
1912,Grass-eaters constituted the majority of police officers who were corrupt; meat-eaters were rare. But meat-eaters are more dangerous. They aggressively misuse their police powers for personal gain.,grass-eater,noun,2,A police officer who accepts offered bribes but does not actively seek them out.,,
2795,"Vincas — Old Maids or Periwinkles, often serve a useful purpose as edgings or ground work to beds or borders.",old maid,noun,2,The Madagascar periwinkle.,,
1288,"But your Lordships must have heard with astonishment, that, upon points of law, relative to the tenure of lands, instead of producing any law document or authority on the usages and local customs of the country, he has referred to officers in the army, colonels of artillery and engineers, to young gentlemen just come from school, not above three or four years in the country.",engineer,noun,1,"A soldier engaged in designing or constructing military works for attack or defence, or other engineering works",,
950,"They call um Sick Boy, no because he’s eywis sick wi junk withdrawal, but because he’s just one sick cunt.",cunt,noun,2,"An extremely unpleasant or objectionable person (in US, especially a woman; in UK, Ireland, Australia, New Zealand more usually a man).",,
4664,i would be the youngest youngshit to exist istg,youngshit,noun,1,A transgender person who began transitioning at a young age.,,
514,The cabal is plotting to ruin the world.,cabal,noun,2,"A putative, secret organization of individuals gathered for a political purpose.",,
634,"Was Nort pretty sure that he knew what a chickenfucker was? Was he troubled as to how such a personage managed to relate to his feathered companions, in, that is, a meaningful way?",chickenfucker,noun,2,Someone who takes part in sexual activity with chickens.,,
2221,"To the sellers in the market, to the barmen and barmaids, to the beggars who importuned him for a lob Mr Dedalus told the same tale, that he was an old Corkonian, that he had been trying for thirty years to get rid of his Cork accent up in Dublin and that Peter Pickakafax beside him was his eldest son but that he was only a Dublin jackeen.",jackeen,noun,2,"Synonym of Dubliner, especially (obsolete or historical) an excessively Anglophile one.",,
4323,"But the inclusion of the word “trannie” — a pejorative, in some circles — in the title, and the film’s parodic representation of transgender women, has offended many people.",transgender,adjective,1,"Having a gender (identity) which is different from one's assigned sex, or pertaining to a person who does (a trans man, trans woman, or someone non-binary, e.g. agender, bigender, or third-gender).",,
3542,"The Jacob Wetterling Act required all states to establish stringent registration programs for sex offenders by September 1997, including the identification and registration of lifelong sexual predators.",sexual predator,noun,1,"A person who obtains, or tries to obtain, sexual contact in an abusive manner, and for that reason is seen as threatening.",,
918,a crybully is someone who will  bully someone but as soon as their victim stands up or slightly resists they will seek out authority with tears in their eyes and a sob story on their lips and just use that to get the authority to punish their victim.,crybully,noun,1,"A person who engages in intimidation, harassment, or other abusive behaviour while claiming to be a victim.",,
4555,"I don't want to be a media whore,"" says Babydol. ""I don't need to 'sell' my record — it will sell because it's good or won't if it's not",whore,noun,4,A person who will violate behavioral standards to achieve something desired.,,
714,"But this, he asserted, ""does not require the rhetoric of reparations,"" and it fit what he called ""the Clintonoid tenor of sappy public apologies and maudlin psychobabble about collective pain and healing.""",Clintonoid,adjective,1,Clintonian: relating to or supporting Bill or Hillary Clinton.,,
3224,"I couldn't carry the burden of shame engendered by the bully-boy advertising of ""max-strength"" cold and flu remedies, the obvious subtext of which is ""Get to work, you pussy.""",pussy,noun,5,"A coward; a weakling; an ineffectual, timid, or pathetic person. [from 20th c.]",,
1590,"'If I coloured at all, Mr Edward,' said Joe, 'which I didn't know I did, it was to think I should have been such a fool as ever to have any hope of her. She’s as far out of my reach as—as Heaven is.'",fool,noun,1,A person with poor judgment or little intelligence.,,
3021,"But if there's one thing he hates more than pikeys, it's posh people.",pikey,noun,3,"A working-class (often underclass) person with negative connotations of benefit fraud, theft and living on rundown estates.",,
2340,The same holds true for supporting details—they help you to learn more about a  topic. Be a know-it-all by sharing these details and supporting details with friends.,know-it-all,noun,1,"Someone who claims to be knowledgeable or an expert in something, obnoxiously dismissing the opinions, advice, suggestions, etc. of others.",,
908,"""My patients read so much shit they think they can't make a crotch fruit after they turn thirty,""  […]",crotch fruit,noun,1,A child; offspring.,,
3742,"Consequently, mounds of large ‘cakes’ of slag are often found near the smelting sites of the Late Bronze Age, as for example at Ramsau in Austria .",slag,noun,3,Impurities formed and separated out when a metal is smelted from ore; vitrified cinders.,,
572,"From behind the narrow slits in the walls of Castellar, crossbowmen and archers took aim at the juddering cat as it came closer.",cat,noun,11,"A wheeled shelter, used in the Middle Ages as a siege weapon to allow assailants to approach enemy defences.",,
3720,He took it another step and brought blues into reggae music. I don’t play skank. I don’t play reggae guitar. So I had to call.,skank,noun,4,"A style of rhythmic guitar strumming in ska, reggae, and punk.",,
4554,a shameless hack—such a whore for the money—that he wouldn't even lend his name to his creations.,whore,noun,4,A person who will violate behavioral standards to achieve something desired.,,
1195,dwarf honeysuckle,dwarf,noun,3,"An animal, plant or other thing much smaller than the usual of its sort.",,
4180,These taxaholic spendocrats see no end to your money.,taxaholic,adjective,1,Having or supporting excessive taxes.,,
1834,"In conclusion, intensive campaigns should be done in relation to gingering the nomads' interest in education, improve their interaction with neighbours and encourage them to start considering a more sedentary pastoral life.",ginger,verb,4,To inspire (someone); to give a little boost to.,,
1798,The poster child for being a gigapassoid thinks that red states would have loved letting people transition if only the rude nonbinaries weren't so loud and this is an opinion I'm supposed to treat like it's serious?,gigapassoid,noun,1,A transgender person who passes extremely well.,,
4576,"Some windbag. Hell, ain't I seen your kind before? ... Some bag of wind. You're just hot air, that's all.",windbag,noun,2,Someone who talks excessively.,,
4648,"In Gadget's eyes she looked positively beautiful in her gorgeous satiny-red cocktail dress. ""Wowser!"" he exclaimed, much to the confusion of the guests, who conferred with each other.",wowser,interjection,1,Alternative form of wowsers,,
4125,"‘ […]  And I tell you that the slightest suspicion of my loyalty could be ruin for me, ruin! If it were ever breathed that I were even a sympathiser with this rebellion, there iss an end of me.’",sympathizer,noun,1,"A person who sympathizes (with a political cause, a side in a conflict, etc.); a supporter.",,
2902,potato peeler,peeler,noun,3,A device for peeling fruit or vegetables.,,
4671,Why are they dancing?!?!? Don't they know ziggers are complaining and posting Strelkovisms on twitter!?!?!,zigger,noun,2,A Russian who supports Kremlin doctrine.,,
4519,"Miss Taylor, who is 40 years old, has been called Illinois’ “welfare queen” for allegedly defrauding Illinois and other states out of welfare payments while using a number of aliases.",welfare queen,noun,1,"A woman collecting welfare, seen as doing so out of laziness, rather than genuine need.",,
4116,I'm going where the sun keeps shinin'  […]  / Going where the weather suits my clothes,suit,verb,3,To be appropriate or apt for.,,
4401,That film was a turkey.,turkey,noun,8,A failure.,,
1841,[…] so if any of you ginks are me frien's yeh better keep outen here so's yeh won't get hurted […],gink,noun,1,"A guy, a fellow, especially (derogatory) a foolish, unworldly, or socially inept man; a goof.",,
163,"To Victorian bardolators, Shakespeare was so elevated a hero that he was virtually immobile.",bardolator,noun,1,One who loves or worships the works of William Shakespeare.,,
1751,"As far as Jasper was concerned, his mum being a garbo was pretty cool. She got to drive a truck and be home in time to take his little sisters to school. Before she got the job as a rubbish collector, his mum had done shift work and it was left to Jasper to get his sisters to school.",garbo,noun,1,A rubbish collector; a garbage man.,,
1644,"""Ukip is sort of a bunch of … fruitcakes and loonies and closet racists mostly,"" Mr Cameron told LBC radio.",fruitcake,noun,2,A crazy or eccentric person.,,
3257,"Regardless of what one thinks of that Hollywoodish distortion of her life story, it did stimulate an interest in the late Lady Day, though one might speculate as to whether the effect would have been the same had the film starred someone other than Diana Ross, a reigning queen of pop culture.",queen,noun,3,"A woman whose pre-eminence, power, or forcefulness is comparable to that of a queen.",,
101,"If our definition of empathy were to require we take the human cognitive norm  as the absolute standard by which to measure empathy, then indeed we would have to conclude autistics do not instinctively possess a good sense of empathy.",autistic,noun,1,A person who has autism.,,
3672,"While they, poor sillies, bid good night,O' love an' bogles eerie.",silly,noun,1,A silly person.,,
2457,"Want to F*CK up your motor buy some ACCEL fuel injectors. These pieces of SH*T are absolutely JUNK! Managers like Elie Nahed, Steve Mashek, and Abe Del-Rio know all about them but are just pushing sales and F*CKING up peoples engines the B*STARDS! Boycott these M*THERFUCKERS!!! They're Liars and deny they gotta a problem! Want some more sh*t buy their COP's and put that crap on your motor! google is full of people that ACCEL Performance group has literally SCREWED! Buyer BEWARE!!!",m*therfucker,noun,1,Censored spelling of motherfucker.,,
3559,"I think it's the HYDRA, the group of whatevers that rule the world, those elitists that laugh at us, joke about their environmentalist sheeples doing their bidding while they sip the best wine on the planet, ride around in private jets,  […]",sheeple,noun,2,A person who unquestioningly accepts as true whatever their political leaders say or who adopts popular opinion as their own without scrutiny.,,
2483,"For those of you who aren't familiar with the term, ""mallgoth"" was a style of dress that combined the hallmarks of punk, goth and metal subcultures and thrived like bacteria in the petri dish of the early 2000s.  […]  As a black trans femme, [Aaron Rose] Philip speaks to why the revival of mallgoth is doing so much better with racial diversity compared to the early 2000s, when the subculture's largest demographic consisted of angry suburban white teens: ""That edgy kind of feel resonates, [but] a lot of people thought they weren't allowed to be goth because they only knew it as a white thing,"" she says.",mallgoth,noun,2,The culture or fashion style adopted by such a person.,,
409,"I later implemented an improved version of the algorithms on an Atari STe, this time the goal was to run the breeder, which it did at 2 gen/sec at the stage when the first glider gun has been assembled.",breeder,noun,3,"A pattern that exhibits quadratic growth by generating multiple copies of a secondary pattern, each of which then generates multiple copies of a tertiary pattern.",,
1383,"Soon, there were all sorts of derivatives - fatty, fatso, fatty bom bom, Trim and Fit club  - so much so that by the time someone reaches adulthood, the term had become a source of deep emotional pain.",fatty bom bom,noun,1,A fat or overweight person.,,
1347,Those are all appeals made either to the assumptions that Dennett shares with the belief-believers  or to their own priorities in ways that challenge their essential reasons for believing in belief.,faitheist,noun,1,An atheist who thinks faith should not be criticized.,,
4178,"Upon our arrival at Morocco, vve found the vvhole kingdom a ſcene of blood and confuſion. Fifty ſons of the emperor Muley-Iſhmael had each their adherents: this produced fifty civil vvars of blacks againſt blacks, of tavvnies againſt tavvnies, and of mulattoes againſt mulattoes.",tawny,noun,5,A person with skin of a brown colour. ,,
2451,Boys with long hair are lush!,lush,adjective,6,"Beautiful, sexy.",,
994,"Soon after this, however, there were brought into the country these old-time dags, useful weapons which rendered far easier the labors of men and of women. These were employed for many years, but later the company sent in an improved knife, more useful for skinning and for the other purposes of camp life, but not nearly so good for war.",dag,noun,5,A dagger; a poniard.,,
4669,It's so insane how ziggers will completely deny anything bad about Russians.,zigger,noun,2,A Russian who supports Kremlin doctrine.,,
2402,It's easy to tell the locals from the tourists.,local,noun,1,A person who lives near a given place.,,
44,"I'm an alien, I'm a legal alien  I'm an Englishman in New York",alien,noun,2,A person in a country not their own.,,
1738,"[Y]our Harriet may turn gadfly, and never be eaſy but vvhen ſhe is forming parties, or giving vvay to them, that may make the home, that hitherto has been the chief ſcene of her pleaſures, undelightful to her.",gadfly,noun,2,A person or thing that irritates or instigates.,,
4642,"As for the rest, the pay is not bad, coming as it does from the pockets of the three local warlords who hired me: two graziers, one of whom is also a terrible wowser ; the third is the owner of the pub.",wowser,noun,2,"One with strong moral views against excessive consumption of alcohol, gambling, pornography, etc., who seeks to promulgate those views.",,
1452,"My good fellow, we did not come here. Destiny brought us in a cart. She may take us to Tyburn in the same way.",fellow,noun,6,"A male person; a bloke, a chap, a guy, a man; also, preceded by a modifying word, sometimes with a sense of mild reproach: used as a familiar term of address to a man.",,
140,"Then he went up from there to Bethel; and as he was going up by the way, young lads came out from the city and mocked him and said to him, ""Go up, you baldy; go up, you baldhead!""",baldy,noun,1,Someone who is bald.,,
2044,"[…]  found out a discarded sex mini-game in the code, and made it available again in the modified PC version of the game that they nicknamed “Hot Coffee.” This hack of the game created a controversy, since the inclusion of sexual content would change its age rating,  […]",hack,noun,16,A video game or any computer software that has been altered from its original state.,,
2972,"Visitors to the area are strongly recommended to have a look around the castle, for even the most Philistine of wild water canoeists cannot fail to be impressed by the enormous armoury, fine paintings and wonderful furnishings that seem to outclass all other museums and castles in the North East.",philistine,adjective,1,"Ignorant or uneducated; specifically, lacking appreciation for or antagonistic towards art or culture, and having pedestrian tastes.",,
3296,"“’Tis a queer book - here, leave me git on my spectacles - ” The old man fumbled among his rags, producing a pair of dirty and amazingly antique glasses ",queer,adjective,1,"Weird, odd, or different; whimsical. [from 16th c.]",,
2743,"The protocol opens with A communicating in clear to AS his own claimed identity and the identity of the desired correspondent, B, together with A's nonce identifier for this transaction, IA1. ",nonce,noun,3,"A value constructed so as to be unique to a particular message in a stream, in order to prevent replay attacks.",,
249,"I liked Gary Martin, and I hated Loretta Flack. Loretta Flack was bitchzilla. I couldn't in good conscience fix things so that Martin was stuck with Flack.",bitchzilla,noun,1,A severely disagreeable or aggressive woman.,,
1348,"I see the ""faitheists"" as parallels to the quietly closeted gays who cringed at the tactics of Act Up or the sit-in counter veterans who shook their heads at Malcolm X.",faitheist,noun,1,An atheist who thinks faith should not be criticized.,,
1850,"She had taught me to snort girl, and almost always when I came to her pad, there would be thin sparkling rows of crystal cocaine on the glass top of the cocktail table.",girl,noun,9,"Cocaine, especially in powder form.",,
4195,*holding your newborn baby* so are they theymab or theyfab,theymab,noun,1,"A non-binary person who was assigned male at birth, often one that does not change their physical appearance.",,
4574,"""They were wimping along and I was accomplished,"" she asserts with some pride and a touch of arrogance.",wimp,verb,1,To behave submissively.,,
2604,"Too fucking late, son. I didn't want my mucker blown into tiny bits.",mucker,noun,2,"A comrade; a friendly, low-ranking soldier in the same situation.",,
1650,"I switched to Google Groups running on a Raspberry Pi, you poor confused fucklet.",fucklet,noun,1,A stupid or annoying person.,,
3492,"Adrian thought it worth while to try out his new slang... ‘That's beastly talk, Thompson. Jolly well take it back or expect a good scragging.’",scrag,verb,1,"To hang on a gallows, or to choke, garotte, or strangle.",,
2816,"One thing is for certain, there is no stopping them; the ants will soon be here. And I, for one, welcome our new insect overlords.",overlord,noun,3,Anyone with overarching power or authority in a given domain.,,
2424,Maybe he's doin' a run to Shakey Town where some lot lizard checks his dip stick.,lot lizard,noun,1,A prostitute at a truck stop.,,
3453,"No eye hath ſeene ſuch skarcrovves. Ile not march vvith them through Couentry vvith them, thats flat:  […]",scarecrow,noun,2,"A person regarded as resembling a scarecrow (sense 1) in some way; especially, a tall, thin, awkward person; or a person wearing ragged and tattered clothes.",,
4017,Alex reached the bottom and Grant heard a squish as she landed in the mud on the bottom of the river.,squish,noun,1,"The sound or action of something, especially something moist, being squeezed or crushed.",,
2680,The second development was the program for the redesign  of several German cities as representative Nazi cities.,Nazi,adjective,1,"Of or pertaining to the Nazi Party specifically, or to Nazism, neo-Nazism, or neo-Nazis more generally.",,
771,"The krogan have had a love-hate relationship with varren for millennia, alternately fighting them for territory and embracing them as treasured companions.",companion,noun,1,"A friend, acquaintance, or partner; someone with whom one spends time or accompanies",,
562,"BALDWIN: That's what we were talking about before. And by the way, you did not have to tell me that you think your father is a groovy cat; I knew that.",cat,noun,3,A person:,,
3740,"He leans out over the track and skims slag off the top of the boiling steel, risking what is called “catching a flyer,” which occurs when hot metal explodes out of the mold, spraying everyone in the vicinity.",slag,noun,2,Scum that forms on the surface of molten metal.,,
3367,"It was not until 1943 that Dr. Leo Kanner, an American pschiatrist, first diagnosed the syndrome in 11 children. . . . Kanner and others once postulated that these children were the products of ""refrigerator mothers,"" women who are overly cold and intellectual.",refrigerator mother,noun,1,"An emotionally frigid mother, who does not exhibit normal care or love for her child or children.",,
1506,You femcunts are all alike lol,femcunt,noun,1,"An intolerant feminist, often used by anti-feminists to refer to a feminist in general.",,
2940,"Somebody needs to create a big ass, reinforced rubber band so that when a woman gets with a man with a little dick they can put the rubber band around both of their waists so his pencil dick won't fall out.",pencil dick,noun,1,A penis of inadequate girth.,,
519,But the Subalterns' and Captains' ladies  cabal against her a good deal. They say that Glorvina gives herself airs and that Peggy herself is intolerably domineering.,cabal,verb,1,To engage in the activities of a cabal.,,
4450,"The most vulnerable road users are pedestrians, cyclists, motorcyclists and horse riders. It is particularly important to be aware of children, older and disabled people, and learner and inexperienced drivers and riders. https://www.gov.uk/guidance/the-highway-code/road-users-requiring-extra-care-204-to-225",user,noun,1,"One who uses or makes use of something, a consumer/client or an express or implied licensee (free user) or a trespasser.",,
3782,"Some cry out against sin even as the mother cries out against her child in her lap, when she calleth it slut and naughty girl, and then falls to hugging and kissing it.",slut,noun,1,A sexually promiscuous woman or girl.,,
3682,"Of course,a guy who wanted to run for office would have to get himself snipped BEFORE he had children, but that's not a big deal since most of the officious little simps who go on to be your mayor realize very early on that they're not going to work for a living.",simp,noun,2,Someone who is not worthy of respect.,,
1916,"When the ""green mouths,"" as the impoverished Irish grasseaters were dubbed, entered the United States, they brought cholera, consumption, and typhus with them.",grasseater,noun,1,"A white person, especially an Irishman.",,
2089,"In fact, some researchers are skeptical about the feasibility of constructing such an index and describe it as a ""search for [a] heffalump"" [...] or looking for a ""Holy Grail"" [...].",heffalump,noun,2,Something that is elusive.,,
284,"""Keep it up, Mandrake,"" he said. ""Just keep it up. You may be the Prime Minister's blue-eyed boy now, but how long's that going to last if you don't deliver?""",blue-eyed boy,noun,1,"The favourite, especially a young one, of especially someone in power; a fair-haired boy (US), (Australian)",,
3607,Molly shrank away from the blows of the whip.,shrink,verb,3,To cower or flinch.,,
709,"Students raced in a swarm to be the first to the top of Monterey middle school’s newest piece of playground equipment, a $50,000 climber, when principal Ken Andrews removed the yellow tape on Friday.",climber,noun,2,Something that is used for climbing.,,
