id,example,term,pos,sense_id,definition,ANNOTATION,DEFICIENT SENTENCE
2271,"[…]  while it is our frivolity, our rottenness and our vices, inculcated by us and copied from us, that these Hebraiculi, these degenerate Jewlings, are practising for the sake of our pleasure or their own profit.",Jewling,noun,1,A young or petty Jew.,,
4225,"I shall keep my eye open, and the first pretty little tit I see that I think will suit you, I shall make the guv'nor buy.",tit,noun,8,A small horse; a nag.,,
1980,> If ...you actually stopped infesting foreign newsgroups with your gunfucker phantasms....if only.,gunfucker,noun,1,A person obsessed with owning guns; a zealous supporter of the right to bear arms.,,
1892,That patient is a total GOMER. Turf him and let's get some lunch.,gomer,noun,6,"An undesirable hospital patient, or a patient who does not need medical care.",,
1049,"private dick, railroad dick",dick,noun,7,A detective.,,
3286,Sealed cells with about to emerge queens are used for queening the divisions.,queen,verb,5,To provide with a new queen bee.,,
3941,a square of glass,square,noun,2,"Something characterized by a square, or nearly square, form.",,
3666,You say you were knocked silly—was that so?,silly,adjective,5,"Mentally simple, foolish, particularly:",,
3360,"This, again, is classic Red Fascist thought. The People cannot think for themselves, and need people like Carrick to do their thinking for them.",red fascist,noun,1,A communist.,,
4049,"""I don't hold back like you do.  Even Tedd's dad can tell you're a stick in the mud.  That's why he made you the supervisor of this party.""",stick in the mud,noun,1,A person unwilling to participate in activities; a curmudgeon or party pooper.,,
1680,"He leaned back suddenly, burying his fuckstick up to the hilt. He came with a long, loud grunt. I felt the underside of his shaft throb as he bathed the walls of my aching rectum with his dickjuice.",fuckstick,noun,1,penis,,
4587,I came out in an alley where a couple of winos were picking through a trash bin.,wino,noun,1,A chronic or heavy drinker of cheap wine or other alcohol; a drunk or drunkard.,,
1942,"All eye turned to the small jewel of a bird that was sipping nectar from an orange-flowered plant. ""A greenie, I think, Rose,"" said Hilary Fotherington-Thomas, squinting down her binoculars.",greenie,noun,7,Any of various birds having predominantly green plumage.,,
3537,Your profession always charges high and never guarantees their work. No sellsword would stay alive if he demanded a sorcerer's terms.,sellsword,noun,1,A mercenary.,,
1260,"Thus time paſſing on, within a yeere following, which was in the yeere of our Lord 1261. the king [Henry III of England] ſeeing himſelfe more and more to grow in debt, and not to bee relieued according to promiſe made, but eſpecially being egged  by his brethren taking it to ſtomach, ſent vp to the pope, both for him and his ſonne Edward to bee releaſed of their oth made before at Oxford.",egg,verb,5,"To encourage, incite, or urge (someone).",,
671,"“Jeremy? Hardly my friend. As you said yourself, an overbearing lackey, not to mention a flaming chutney ferret.”",chutney ferret,noun,1,A homosexual man.,,
236,"The terms ""Blue Light,"" ""Holy Joe"" and ""Bible Thumper"" began to lose some of their venom ; religion in the army was respected.",Bible thumper,noun,1,A Christian fundamentalist or overzealous evangelical Christian.,,
4488,"Fuck you, limey wanktard.",wanktard,noun,1,An obnoxious or contemptible person.,,
681,"wadi let me guess, you're a circumfetishist? You like the idea of some poor bastard getting circumcised.",circumfetishist,noun,1,A person with a sexual fetish for male circumcision.,,
3516,"""Maybe they weren't screwing, my dear. They were just hanging out, you know."" ""They were screwing, my dear.""",screw,verb,2,To have sexual intercourse with.,,
3428,"Scab was the terror of the sheep farmer, and the peril of his calling.",scab,noun,3,"The mange, especially when it appears on sheep.",,
605,"You'll notice a common cause among all international liberals--the sheep fucker in Australia , the cheese monkey in France, John Kerry--they're all together somehow, all operating along similar lines of force. Is it love of America that unites them? No? Then what is it?",cheese monkey,noun,1,A French person.,,
66,They made puir Robbie Burns an anythingarian with their blethers.,anythingarian,noun,1,A person who does not profess any particular creed; an indifferentist.,,
2282,"Everyone knows a jobsworth. They are in our offices: the keeper of the stationery cupboard and the grumpy security guard. They add crucial extra minutes to the daily commute: the traffic warden who stands waiting for the time to tick over, the bus driver who drives past as you sprint for the bus stop.",jobsworth,noun,1,A minor official or worker who refuses to be flexible in the application of rules to help a client or customer.,,
1516,"Monique whispered something to a butch sitting near her. The butch crossed the room and approached our table. “Hey,” she called to me. I didn't look up. “Hey, femme, you wanna dance with a real butch?”",femme,noun,2,"A lesbian or other queer woman whose appearance, identity etc. is seen as feminine as opposed to butch. [from 20th c.]",,
6,"The quack abortionist, with “a little knowledge,” impudently, remorselessly, and secretly employs his craft for filthy lucre’s sake, perpetrating one crime to conceal another, at which science and charity blush.",abortionist,noun,1,"A person who performs abortions, especially illegally or secretly. [from 1844]",,
4515,"The program also can shatter once and for all that ""welfare bum"" myth that has served as an excuse to avoid obligation and sacrifice to aid unfortunate people.",welfare bum,noun,1,"A person whose source of income is government public assistance payments, especially one who is lazy and unwilling to work.",,
4563,Is there any distinction between a nation that whores after a golden calf and one that whores after a black Cadillac?,whore,verb,6,To pursue false goals.,,
3169,"""It's your fault, pukeface!""",pukeface,noun,1,"A contemptible, undesirable, or ugly person.",,
3527,"But maybe she'd just got scunnered with Glasgow, fucked off to try her luck someplace else.",scunner,verb,3,"To cause to loathe, or feel disgust at.",,
3792,"To hear her rant, one would have supposed, who had not seen him, that her lank-haired, grimly partner, was the prettiest youth in the county of Dublin, and that all the comely lasses in Chapelizod and the country round were sighing and setting caps at him; and Devereux, who had a vein of satire, and loved even farce, enjoyed the heroics of the fat old slut.",slut,noun,6,"A bold, outspoken woman.",,
4137,"Breakfast was taken alongside a curious tank without a turret. When I asked about it a tankie sergeant said, 'It's a Kangaroo: that's a Sherman without a turret. The Canadians make them. […]'",tankie,noun,3,A soldier from a tank regiment.,,
473,You're a bum / You're a punk / You're an old slut on junk / Lying there almost dead on a drip in that bed,bum,noun,4,"A lazy, incompetent, or annoying person, usually a man.",,
3635,"I remember, before the Dwarf left the Queen, he followed us one day into thoſe gardens, and my Nurſe having ſet me down, he and I being cloſe together, near ſome Dwarf Apple trees, I muſt need ſhew my Wit, by a ſilly Alluſion between him and the Trees, which happens to hold in their Language as it doth in ours.",silly,adjective,1,Laughable or amusing through foolishness or a foolish appearance.,,
362,A Hottentot... expects to be called by his name if addressed by any one who knows it; and by those to whom it is not known he expects to be called Hottentot... or boy.,boy,noun,6,"Any non-white male, regardless of age. [from 19th c.]",,
3620,"The conservative Boston Herald, which had earlier described the revelations about Barney′s two-year relationship with a male prostitute as “one of the most tawdry episodes in modern Massachusetts politics” and had run a story by the columnist Howie Carr calling Frank “a sicko who happens to be a pol,” urged him to resign his house seat.",sicko,noun,1,"A person with unpleasant tastes, views or habits.",,
3819,"We were playing in Dallas, when that snake in the grass—Eight Ball, everyone called him—came up on my blind side …",snake in the grass,noun,1,A hidden enemy.,,
268,You and Sin? A blindie and a loudmouth who doesn't ever do anything right?,blindie,noun,1,A blind person.,,
437,"Election work and party involvement is increasingly seen as the unhip, uncool, morally compromised province of social climbers and “brogressives” not truly committed to the supposedly “real work” of social justice engagement by non-electoral means.",brogressive,noun,1,"A male progressive, socialist, or leftist who downplays women's issues or displays a macho or patriarchal attitude.",,
302,"Polish Joe was a bogger, a man who shifted unbelievable quantities of dirt away from the face from which it had been blown, and into trucks for dumping in the underground bins each day.",bogger,noun,5,Someone who works to shovel ore or waste rock underground.,,
1425,to be without fellow    to have no fellows,fellow,noun,4,"A person or thing comparable in characteristics with another person or thing; especially, as belonging to the same class or group.",,
2219,Jackeens loitering about the Dublin theatres.,jackeen,noun,1,"An arrogant lower-class person, especially in Dublin.",,
1178,"Loganlea, where Rosleigh's five children grew up, is a battler's zone at the far south of Brisbane. According to James, a place you just want to get out of. ""There's heaps of trouble around this area. Armed robberies, heaps of druggos.  […]",druggo,noun,1,"A user of illicit drugs, a druggie.",,
2438,A 'lot lizard' was somebody who walked the sales lot and looked at every car and still didn't buy.,lot lizard,noun,5,A customer at an automobile dealership to whom a vehicle is difficult to sell.,,
157,Hearing Sir Fred the Shred and the rest of them utter some hedged half-apologies has not made the public feel any warmer to the banksters.,bankster,noun,1,"A banker who is seen as criminally irresponsible, or as extorting bailout money from the taxpayers.",,
4081,"RAMSAY: Dave, can you land this sucker?",sucker,noun,19,Any thing or object.,,
2166,The club was full of eager young hotheads who never seemed to be able to agree on anything.,hothead,noun,1,One who angers easily or goes in search of arguments or fights.,,
3924,The hunters were spooked when the black cat crossed their path. The movement in the bushes spooked the deer and they ran.,spook,verb,1,To frighten or make nervous (especially by startling).,,
4237,"Where I come from, the word ‘reptile’ is a term of endearment, used in much the same way as ‘toe rag’ or ‘moosh’.",toe rag,noun,1,A tramp.,,
411,"The number of souls in this kingdom being usually reckoned one million and a half, of these I calculate there may be about two hundred thousand couple whose wives are breeders; from which number I subtract thirty thousand couples who are able to maintain their own children, although I apprehend there cannot be so many, under the present distresses of the kingdom; but this being granted, there will remain an hundred and seventy thousand breeders.",breeder,noun,4,A person who has had or who is capable of having children; a person who is focussed on the rearing of their own children.,,
975,"So being outlaw'd , / He with a crew went forth / Of lusty cutters, bold and strong, / And robbed in the north.",cutter,noun,13,A ruffian; a bravo; a destroyer.,,
981,[…] swing my cutterGet man down if he is on my brother,cutter,noun,17,A knife.,,
1608,Is this a time for fooling?,fool,verb,2,To act in an idiotic manner; to act foolishly.,,
1983,The problem is that these NRA gunloons don't believe that they also have the *duty* to own them *responsibly.*,gunloon,noun,1,A person obsessed with owning guns; a zealous supporter of the right to bear arms.,,
4162,"From the follovving Dye are Compoſed the beſt Tavvnies, Grey and Crimſon Goat Colours.  […]  The Silk muſt be put in vvhen the Suds are cold, for the colder the Suds, the blevver the Violet Colour, vvhich muſt alvvays be blevver than the Tavvnies.",tawny,noun,1,A light brown to brownish orange colour.,,
4478,"I've written a lot and looking back, I wonder why I wrote all this . So let's just end off with this: hire me plz.",wagecuck,noun,1,"A person who works a mindless, low-paying job.",,
413,"What is this here natural/unnatural stuff, anyway? Seems like a rationalization to this breeder.",breeder,noun,5,A heterosexual; i.e. one whose sexual intercourse can lead to breeding.,,
653,"Cya in Vegas ya tow truck facker!I already floored one choadsucker in the last couple of days. You wanna be next?!Haha! I'll kick ya sorry ass, Ya buttsore sober asslickin freak!",choadsucker,noun,1,A term of abuse.,,
2910,It will be necessary to continually monitor the holes for voids and the plating for peelers -- but this is a good idea for any plating operation which uses dry film photoresist.,peeler,noun,5,"Something that is peeling, about to peel, or prone to peeling.",,
341,"It takes on faith a heterogeneous, bourgie morality and gives the lie that tween girls – or, more accurately, their movie-ticket-buying parents – want to hear.",bourgie,adjective,1,Alternative form of bougie.,,
1688,Forgetting our anniversary was a major fuckup.,fuckup,noun,1,A serious mistake.,,
3181,"Because he was so weak, Vinny soon became Tony's punk.",punk,noun,1,"A person used for sex, particularly:",,
3748,"‘ […] He was a lovely man but, when I told him I wanted to continue swinging, he freaked out and called me a slag.’",slag,noun,6,A prostitute or promiscuous woman; a slut.,,
3198,"Babbitt boomed on: ""Pretty punk service the Company giving us on these car-lines. Nonsense to only run the Portland Road cars once every seven minutes. Fellow gets mighty cold on a winter morning, waiting on a street corner with the wind nipping at his ankles.""",punk,adjective,1,"Worthless, contemptible, particularly [1907]",,
426,"This being so, we may note that foreigners who disliked our long-haired kings no only insulted them by calling them the 'bristled ones' butals said their bristles were a thing they had in common with lions, horses and swine , and they even extended the insult by saying they had pig's bristles.",bristler,noun,2,A bristled pig.,,
17,some 'ah neh' stole my hp! not tt i'm a racist but i saw this indian or dunno bhangra walking near me on the way to the mrt stn and din realise tt i lost my hp till i got on the train at jurong east to look for it.,ah neh,noun,1,"An Indian man, especially a migrant worker.",,
1194,dwarf tree,dwarf,noun,3,"An animal, plant or other thing much smaller than the usual of its sort.",,
444,To divert the audience with buffoon postures and antic dances.,buffoon,noun,1,One who acts in a silly or ridiculous fashion; a clown or fool.,,
2588,"English, motherfucker, do you speak it?",motherfucker,noun,1,An extremely contemptible or mean person.,,
2942,"“When's the last time I asked you to do anything for me, pencil dick?”",pencil dick,noun,2,A man with a penis of inadequate girth.,,
3655,To doe the thing we canTo please...This silly sickly man.,silly,adjective,3,"Pitiful, inspiring compassion, particularly:",,
754,The commies claim they are helping the blacks.,commie,noun,1,A communist; a person with communist sympathies; a supposed communist infiltrator.,,
3233,"The advertising quack who wearies / With tales of countless cures, / His teeth, I've enacted, / Shall all be extracted / By terrified amateurs.",quack,noun,2,"A fraudulent healer, especially a bombastic peddler in worthless treatments, a doctor who makes false diagnoses for monetary benefit, or an untrained or poorly trained doctor who uses fraudulent credentials to attract patients [from c. 1630]",,
2853,A royalist who publicly called for a military intervention to protect the parasite monarchy.,parasite,noun,1,A person who lives on other people's efforts or expense and gives little or nothing back. [from 16th c.],,
2995,There will be no pictures of pigs shooting down brothers on the instant replay,pig,noun,9,A police officer. [From ante 1785.],,
4583,"[…]  ""we're being maneuvered into providing a gala State funeral for that reprobate winesop.""",winesop,noun,2,"A drunkard, a wino.",,
4050,"There’s a parallel here: the idea of Barbie dolls being in any way noxious seems, in the current climate, to be as hopelessly stick in the mud a stance as the concept of selling out.",stick in the mud,noun,2,"More generally, one who is slow, old-fashioned, or unprogressive; an old fogey.",,
1836,"Spring training began on Christmas Day, when my cousin and I gingered onto the lot behind the fire station to try out our new spikes.",ginger,verb,5,"To move gingerly, in a very careful and cautious manner.",,
3349,"Indeed, Julia Eileen Gillard may not even be the country′s first ranga prime minister; since all the old ones appear only in black and white, we can′t tell.",ranga,noun,1,An orange-haired or red-haired person.,,
3153,"The inclusion not only of [Michael I] Cerularius, but of all his followers, and the denunciation of the Greeks as prozymite heretics, does look like a condemnation of the whole Byzantine church until it should change its practices.",prozymite,noun,1,"One who administers the Eucharist with leavened bread, in particular a member of the Eastern Orthodox Church. [from mid 19th c.]",,
1673,You really can't come to grips with the reality that people are all coming to the realization independently that you and your little crew are fucknozzles. You also can't handle that we deal with you as individuals and don't have a central authority guiding us. Must be a real bitch for you to be a wannabe super netcop-netnanny and no hope in hell of accomplishing it.,fucknozzle,noun,1,An obnoxious or contemptible person.,,
587,"The political cartoon showed the politician as a caveman, clubbing the budget depicted as a mammoth.",caveman,noun,1,"An early human or closely related species, popularly held to reside in caves.",,
363,"Every darky, however old, is a boy.",boy,noun,6,"Any non-white male, regardless of age. [from 19th c.]",,
4123,His reputation was ruined when it was revealed that he had been a Nazi sympathizer before the war.,sympathizer,noun,1,"A person who sympathizes (with a political cause, a side in a conflict, etc.); a supporter.",,
4567,"Upon checking it out, we found a total of 13 newborn wildcats: nine newborn tigers and two newborn leopards.",wildcat,noun,1,"A cat that lives in the wilderness, specifically",,
3218,"And although, as someone recently said to me, they are not ""designer"" , to me my cats are the most beautiful in the world.",pussy,noun,1,A cat. [from 17th c.],,
2964,"In politics this type of philistine has more than once denounced the ""golden rule"" as an ""iridescent dream"" of a lunatic. Such philistinism pleases the misoneism of the mediocre, whence the enthusiasm over platitudes and the reign of the philistine in newspaper art, literature and science.",philistine,noun,1,"A person who is ignorant or uneducated; specifically, a person who lacks appreciation of or is antagonistic towards art or culture, and who has pedestrian tastes.",,
2774,The doctor told me I was a little obeast.,obeast,noun,1,A very obese or overweight person.,,
1001,"SHE is one of Hollywood's most beautiful leading ladies and has access to any fashion designers, so then why is Catherine Zeta-Jones dressing like a bag lady?",dag,noun,8,One who dresses unfashionably or without apparent care about appearance; someone who is not cool; a dweeb or nerd.,,
3590,"[…]  a job that dealt with an endless parade of shitskin losers—hunting them down, befriending them in order to get their confessions, then tossing them into County  […]",shitskin,noun,1,A person with dark-coloured skin.,,
1076,And Chester Charles Smithers sucked on that warm black dingus for as long as he could.,dingus,noun,3,penis,,
1412,"Carried somehow, somewhither, for some reason, on these surging floods, were these travelers, of errand not wholly obvious to their fellows, yet of such sort as to call into query alike the nature of their errand and their own relations.",fellow,noun,1,A companion; a comrade.,,
213,There is another type from Siemens which is the HYB 39S64XXX -8B version  which is totally beast altogether.,beast,adjective,1,great; excellent; powerful,,
132,"There is a strong trans sapphic and transfem4transfem trend within bæddel circles, though I wouldn’t say that romantic interest in fellow transfems is a requirement of claiming the term. Merely a personal prioritising of transfems in relationships, platonic or otherwise, as well as with one’s politics.",bæddel,noun,1,"A transgender woman or transfeminine individual, especially one who holds that transgender individuals to whom transmisogyny does not apply (chiefly transmasculine and non-binary individuals who were assigned female at birth, who are TME or ""transmisogyny-exempt"") are capable of utilizing, exploiting, or otherwise benefiting from transmisogyny.",,
1780,it’s funny when a gendie tells me to go outside as if people outside believes in infinite genders and males becoming women,gendie,noun,1,A person who is deeply invested in novel gender identities and the subversion of traditional gender ideology.,,
2803,"If the children are at home, the front yard, creeping unsodded from beneath the porch, is naked and clean. If the children are grown ..., verbena, old maids [zinnias], phlox, and four-o'clocks, crowd each together for space",old maid,noun,3,The common zinnia.,,
1786,"And when their ſcattered armie is ſubdu’d:And you march on their ſlaughtered carkaſſes,Share equally the gold that bought their liues,And liue like Gentlmen in Perſea,  […]",gentleman,noun,1,"A man of gentle but not noble birth, particularly a man of means (originally ownership of property) who does not work for a living but has no official status in a peerage; (UK law) an armiferous man ranking below a knight.",,
1563,"Earlier we gave the example of a plane taking off in the third dimension apparently disappearing from the view of a two-dimensional flatlander; analogously, particles appearing from the fifth dimension, or disappearing into it, could be a signal at the LHC that space-time is indeed, like Emmenthal cheese, permeated with little bubbles which are at the edge of our present abilities to measure.",flatlander,noun,2,An inhabitant of or observer in a universe with two spatial dimensions.,,
1157,"The government had been slowly running down the Royal Navy Organisation to save money on various peoples' budgets, so now we had to sub-contract ships to go to war! So stop dripping and ""make it so"", all those admirals can't be wrong!",drip,verb,7,To whine or complain consistently; to grumble.,,
3508,"A certain amount of ""screw"" is as necessary for a man as for a billiard-ball.",screw,noun,8,"Salary, wages.",,
192,And from each other look thou lead them thusTill o'er their brows death-counterfeiting sleepWith leaden legs and batty wings doth creep.,batty,adjective,2,"Belonging to, or resembling, a bat (mammal).",,
3496,"And that's how it came to pass that on the second-to-last day of the job, the convict crew that tarred the plate factory roof in the spring of forty-nine wound up sitting in a row at ten o'clock in the morning drinking icy cold, Bohemia-style beer, courtesy of the hardest screw that ever walked a turn at Shawshank State Prison.",screw,noun,3,A prison guard.,,
2963,"""Oh, the Philistine! The boorish Philistine!"" he murmured; [...]",philistine,noun,1,"A person who is ignorant or uneducated; specifically, a person who lacks appreciation of or is antagonistic towards art or culture, and who has pedestrian tastes.",,
80,"I even had the balls to hit Barneys, which actually wasn't that remarkable since, the way I look, it's hard to tell if I'm some deliberately disheveled successful artfuck or just a down-and-out guy,  […]",artfuck,noun,1,A pretentious artist or person interested in the arts.,,
4348,"It documented literary, cross-cultural, cross-historical and scientific studies on same-sex love and transgender.",transgender,noun,2,Transgenderism; the state of being transgender. (Compare transsex.),,
559,"But, ere one rapid moon its tale has told, / He finds his prize — a cat — a slut — a scold.",cat,noun,3,A person:,,
2541,"He also said that minks, muskrats, foxes, coons, and wild mice were found there, but no squirrels.",mink,noun,1,"Any of various semi-aquatic, carnivorous mammals in the Mustelinae subfamily, similar to weasels, with dark fur, native to Europe and America, of which two species in different genera are extant: the American mink (Neovison vison) and the European mink (Mustela lutreola).",,
4212,We're not just talking about changes that tinker around the edges - we're looking to take advantage of some of the world's latest digital and tech developments to improve our service.,tinker,verb,2,"To fiddle with something in an attempt to fix, mend or improve it, especially in an experimental or unskilled manner.",,
1318,"A lot of rather etiolated, epicene, middle-class, male intellectuals have discovered a new authenticity when they come to identify themselves as football fans.",epicene,adjective,6,Of a man: effeminate.,,
4373,Everyone was a hon back then and trooning at that age still guarantees that you'll be a hon.,troon,verb,1,Synonym of troon out (“to undergo gender transition”),,
4246,"Look, if you got a toe-tapper in the stall next to yourself, just run.",toe-tapper,noun,3,"A homosexual who is closeted regarding sexual orientation, especially one who solicits gay sex. [from 2007]",,
1904,"[Jeremy Hunt] is charming, thoughtful and amusing in private, and one ally said he was ""almost a goody two shoes"".",goody two shoes,noun,1,A goody-goody; a person who is exceptionally good and perhaps self-satisfied.,,
1525,Her style was more femme than butch.,femme,adjective,3,Characteristic of a feminine lesbian or queer woman. [from 20th c.],,
2503,I seemed to attract old flower children and new age holistic eastern mystic 'mashuganas' .,mashugana,noun,2,A person who is silly or crazy; a jackass.,,
3707,"Excellent read  […]  The patronising and angst-ridden logic of old conservatives has become mainstream, leftish and 'radical'.",SJW,noun,1,Initialism of social justice warrior.,,
3066,"Completely absent was any mention of the Apple Watch Edition branding, which Apple used last year to launch a pair of $10,000-and-up Apple Watches that worked the same way as the cheap ones but were made out of actual gold instead of workaday, plebeian metals.",plebeian,adjective,3,"Common, particularly (derogatory) vulgar, crude, coarse, uncultured.",,
2758,"The split from Pauling, and the death of Laurelee, sent Robinson hurtling further out into the fringe, where he found a small but ardent caucus of contrarians: scientists, like him, who had abandoned — or been ejected from — the normie, left-leaning research community and who made common cause in puncturing prevailing views on smoking, DDT, radiation, depletion of the ozone hole and changes to the climate.",normie,adjective,1,Like a normal person.,,
3119,"She was now one of a group of oriental beauties who, in the second act of the comic opera, were paraded by the vizier before the new potentate as the treasures of his harem.",potentate,noun,1,A powerful leader; a monarch; a ruler.,,
1987,"My question concerns the significance to Midwestern guntards of their guns vs. their barns. It is a topic I've researched extensively, yet there seems to be a lack of definitive evidence to conclude which of the two is considered more important from the point of view of a guntard.",guntard,noun,1,A person obsessed with owning guns; a zealous supporter of the right to bear arms.,,
3714,It's also my job to take care of the skanks on the road that you bang.,skank,noun,1,"A lewd and disreputable person, often female, especially an unattractive person with an air of tawdry promiscuity.",,
392,Whicħ þat þey myght / wrape hem in at nyght / And a brat / to walk in / by day-light,brat,noun,3,A rough cloak or ragged garment.,,
973,After I got out of the mental institution I was looking at t.v. show I was looking it a teenage girl who was a cutter her arm look just like my arm.,cutter,noun,9,A person who practices self-injury by making cuts in the flesh.,,
657,"what we have here is a simple case of discrimination against a genetically defined group with a specific genetically defined sexual preference, like, the christfags did against gays a couple of years earlier.",christfag,noun,1,An overzealous Christian.,,
84,"1977 CHiPs 3 3/4"" action figures  $10-15 each",asshat,noun,1,An obnoxiously ignorant person; a fool.,,
1575,"Fluffy Bunny, Mary, is a game where you stuff marshmallows into your mouth, and say 'Fluffy Bunny.' The person who can stuff the most marshmallows in their mouth and still say 'Fluffy Bunny' wins.",fluffy bunny,noun,2,Synonym of chubby bunny (“competitive eating game”),,
3332,"There was already a crack for it on the warez BBSs but half the fun of a computer game is trying to crack it yourself. I guessed the ChatNetters were right, I was a r0dent.",r0dent,noun,1,"A person lacking in maturity, social skills, technical competence or intelligence; lamer. [mid 1980s-mid 1990s]",,
3852,That miserable so-and-so messed up my work!,so-and-so,noun,2,"Used in place of epithets such as SOB, bastard, etc.",,
74,"While its more sober counterpart was directed to quite different ends by a pugnacious aquabib, William Henry Draper",aquabib,noun,1,A teetotaler; one who does not consume alcohol.,,
