id,example,term,pos,sense_id,definition,ANNOTATION,DEFICIENT SENTENCE
535,"The Qiana-wearing slacker next to me poked me on the shoulder and said, ""We totally knew it was you in the bathroom!"" Well, thank you, Captain Obvious, I thought.",Captain Obvious,noun,1,Someone who makes superfluous or obvious statements.,,
3003,The conveyor carried the pigs from the smelter to the freight cars.,pig,noun,11,A block of cast metal.,,
4617,"Not for nothing had Regan been named by his associates the Wolf of Wall Street. While usually no more than a conservative, large-scale player, every so often, like a periodical drinker, he had to go on a rampage of wild enduring stock-gambling. At least five times in his long career he had knocked the bottom out of the market or lifted the roof off, and each time to the tune of a personal gain of millions.]",wolf of Wall Street,noun,1,"A wealthy, high-level financier.",,
1174,"""Okay, Allie, I didn't want to have to do this, but if you insist on behaving like an astromech droid, you leave me no choice."" Rory's an accountant and a Star Wars nerd.",droid,noun,2,"A person having the qualities of an android; one with few or no emotions or little personality, or who acts in an unthinking manner; a robot.",,
23,"""Upsize or not?"" The crew member asked, but the Ah neh still give that blur look, so the crew member decide for him.",ah neh,noun,1,"An Indian man, especially a migrant worker.",,
3775,"Hey, you slowpokes in the back! Get a move on!",slowpoke,noun,1,A person who moves slowly or takes a long time to do something.,,
1939,"He dropped the emerald studs into Abbey's palm and said, “Those little greenies are worth more than diamonds.”",greenie,noun,6,"A small, green object.",,
1547,"[…]  the mountain folk, as a group, much more frequently opposed the ""flatlanders.""",flatlander,noun,1,"A person who lives at, lived at, or was raised by someone at a low altitude or from any city. A person not raised in or by someone directly from high mountain areas. (used by those who were born, raised, and are still living in higher altitude non-city or city like areas).",,
3602,This garment will shrink when wet.,shrink,verb,2,To become smaller; to contract.,,
112,"[T]he jolly, broad, fooliſh, humorous, half-laughing, half-crying, baby face of the Major extorted peals of laughter from all who were preſent.",baby face,noun,1,"A face, often chubby, resembling that of a baby; a youthful face.",,
1866,"Bit of a flash git, don't you think?",git,noun,1,"A silly, incompetent, stupid, or annoying person (usually a man).",,
3400,"It was only a few days after her kidnapping that theories began to develop in radical circles that Patricia Hearst planned her own kidnapping. According to prevailing conjecture, she was a rich kid out for fun, rebelling against the social restrictions of upper-class life.",rich kid,noun,1,"A child, adolescent or young adult from a wealthy family, especially one who flaunts his or her wealth or privilege.",,
3121,That pothead Shane has a nasty bong.,pothead,noun,1,"A person who smokes cannabis frequently, or to excess.",,
4145,"[T]he head waiter inquired with respectful solicitude whether that port, being a light and tawny wine, was suited to his taste, or whether he would wish to try a fruity port with greater body.",tawny,adjective,1,Of a light brown to brownish orange colour.,,
380,"Rocard, whose two marriages had failed during his long years as the left's boy scout, was reported to be living with a psychoanalyst.",boy scout,noun,2,"A man adhering to the values of honesty and idealism, and possibly somewhat naive or unworldly.",,
3076,"Pearlman: Very clever, Lester. You got it all figured, huh?Freamon: Me? I'm just a police.",police,noun,2,"The staff of such a department or agency, particularly its officers; (regional, chiefly US, Caribbean, Jamaica, Scotland, countable) an individual police officer. [from 19th c.]",,
434,"34 EVERYTHING HAPPENS AT NIGHT  Irving Cummings; genre: Drama; locations: Switzerland, Brit, France; coding: Ital, Pol, Jew, Ger, US-Brit Coop, For Corr, Nazi, Atroc-Conc, Pacifism, Ref, Brit, Am Icons; biases: Anti-Nazi, Pacifist?.",Brit,proper noun,1,Abbreviation of Britain.,,
3877,"You must think I'm a sook, hey? Here I am complaining about my dad's job and my curfew and your dad cheated on your mum. You put things into perspective for me.",sook,noun,5,"A crybaby, a complainer, a whinger; a shy or timid person, a wimp; a coward.",,
4477,"This Ressentiment, this focus on extolling the virtues of the ‘weak’ in any situation calls back to Anonymous’ gestation on 4chan, a place which to this day still frequently sees similar discussion among people who are  desperately poor, disaffected or lonely; using a shield of Ressentiment against so-called ‘wagecucks’ or ‘normies’ with jobs, houses or who have any kind of genuine emotional connection to another human being.",wagecuck,noun,1,"A person who works a mindless, low-paying job.",,
383,"A sow-pig by chance sucked a brach, and when she was grown, “would miraculously hunt all manner of deer, and that as well, or rather better than any ordinary hound.”",brach,noun,1,"A hound; especially a female hound used for hunting, a bitch hound.",,
4035,"Some observers' jaundiced view that Aquino has done little to change the basic political climate are buttressed by the legions of ""steak commandos""  flocking home since February 1986.",steak commando,noun,1,Someone who advocates for conflict and radical action while themselves living in relative peace and luxury.,,
452,"So you're stuck out in the woop-woop and the next train back is Thursday next week. Well, that's a bit of a bugger.",bugger,noun,4,A situation that is aggravating or causes dismay; a pain.,,
539,"A careerist is a square-filler, a time-server. His talents and imagination have been circumscribed to perform managerial duties.",careerist,noun,1,A person who pursues the advancement of their career at the expense of other values.,,
1534,Got into a debate with Firstname Bunchofnumbers.I won't be doing that again.,Firstname Bunchofnumbers,proper noun,1,"A Twitter user suspected to be a troll, sockpuppet, or bot due to having a default-style account name and a history of odd, tendentious, or offensive posts.",,
3266,"Imran was good at carrom. Always after the bright red queen, the centre of attention on the board, he tussled to win it first.",queen,noun,5,Referring to one of several items used in tabletop games:,,
3326,"In many countries, including some where the Jews were neither numerically strong nor in possession of important posts, these envoys of the German Secret Service have been able, solely by the use of anti-Jewish slogans, to create those ""national"" Fascist movements from which Quislings are bred.",quisling,noun,1,A traitor who collaborates with the enemy. [from 1940],,
2012,HIGGINS:  […]  Never lose a chance: It doesn't come every day. I shall make a duchess of this draggletailed guttersnipe.,guttersnipe,noun,2,A street urchin.,,
2160,[…]  you've hooned off – it's fair to say hooned off – at quite a high speed.,hoon,verb,1,"To drive excessively quickly, loudly or irresponsibly.",,
1791,"She wanted to go see a movie called Gigi, which I was not too thrilled about. But being a gentleman, I bit my tongue and said, “Okay.”",gentleman,noun,2,"Any well-bred, well-mannered, or charming man.",,
4136,"Obviously a thrust by the tankies over the ridge and through the minefield was just not on, there and then in broad daylight, a fact they appeared to recognise. At that stage the Germans were well positioned to give them a warm reception with their powerful 88s and other artillery.",tankie,noun,3,A soldier from a tank regiment.,,
3073,There’s only one police in this town.,police,noun,1,"A public agency charged with enforcing laws and maintaining public order, usually being granted special privileges to do so, particularly [from 18th c.]",,
4209,the broken bureau-lock and tinkered window-pane,tinker,verb,2,"To fiddle with something in an attempt to fix, mend or improve it, especially in an experimental or unskilled manner.",,
570,"As she came up, she tried to put her cat in his face for some licking.",cat,noun,9,"A vagina, a vulva; the female external genitalia.",,
530,"I'll sit here and blow till he comes round with his old go-cart, and then I'll hang on to the tail of it, and try legs with that little Kanuck of his.",Canuck,noun,4,A Canadian pony or horse.,,
204,"Shouts had been heard: 'We're coming to kill you, beasts.' In desperation, Rule 43s had tried to barricade their doors […]",beast,noun,5,A sex offender.,,
3333,"Such practices as Theſe, too groſs to lye / Long unobſerv'd by each diſcerning Eye, / The more judicious Iſraelites Unſpell'd, / Though ſtill the Charm the giddy Rabble held, [...]",rabble,noun,4,The mass of common people; the lowest class of populace. [from 1550s],,
1366,A staggering 57% of American workers believe there is a very real chance they will be unemployed in the next 5 to 7 years. But what does that matter to a bloated millionaire fat cat like you?,fat cat,noun,2,Any affluent person who is perceived to have profited from the labour of others.,,
3867,"I quickly checked around and I found Simon, he was hit but landed on a dead horse, the lucky son of a bitch could have been dead but the animal absorbed his fall and now he was on the ground trying to stay alive.",son of a bitch,noun,3,"An impressive, daring, or admirable man.",,
419,"The old school baseball people bristled , but the fans fell in love with his big swings and big personality.",bristler,noun,1,Someone or something that bristles.,,
425,"A beast, like Calydon's of yore, Boasts headbands never bristler wore.",bristler,noun,2,A bristled pig.,,
2987,"Weanlings grow into feeder pigs, and feeder pigs grow into slaughter hogs.  […]  Ultimately the end use for virtually all pigs and hogs is to be slaughtered for the production of pork and other products.",pig,noun,2,"A young swine, a piglet (contrasted with a hog, an adult swine).",,
1232,"A round, black, shining face is hers, so glossy as to suggest the idea that she might have washed over with white of eggs, like one of her own tea rusks.",egg,noun,1,"An approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development.",,
3388,"This application of hydraulics led Sir George Dowty to develop the wagon retarder system, which comprised small hydraulic rams mounted inside the rail. These rams could simply retard a wagon, or both retard and 'boost' or speed up a wagon by hydraulic pressure.",retard,verb,4,To decelerate; to slow down.,,
849,"""Now you want the nigga out 'cause he creeping with his baby momma.""",creep,verb,10,To covertly have sex (with a person other than one's primary partner); to cheat with.,,
2571,"The baccy crop's looking good, ja, and one of the mombies calved this morning.",mombie,noun,1,A cow.,,
3681,"A real pimp is a gentleman, but these are pimps in gorilla suits. They hang around pimps, they have hoes on the track working for them, they may even look like pimps, but they are straight simps.",simp,noun,2,Someone who is not worthy of respect.,,
32,"The initial airhead may in fact be a series of smaller airheads which, after landing, join up in combat structure as mutually supporting in a tactical sense.",airhead,noun,1,An area of hostile territory that has been seized for use as an airbase to ensure the further safe landing of troops and materiel.,,
1537,"Meanwhile, a bobby placidly flatfooting his beat a  few feet away recognized Marlene under the street lamp and naturally assumed the girls had too, and were merely trying to get her autograph.",flatfoot,verb,1,"To walk around in the course of work, especially when investigating.",,
34,"Following the success of this raid, [Orde] Wingate realised that transport aircraft in radio contact with troops on the ground had revolutionised jungle warfare. He advocated a total restructuring of the Allied offensive so that instead of an overland advance, it would seize airheads and leapfrog forward by air to Hanoi, in Indochina.",airhead,noun,1,An area of hostile territory that has been seized for use as an airbase to ensure the further safe landing of troops and materiel.,,
3801,"Spiro Agnew thought it enough to label journalists as liberals in order to establish their untrustworthiness, which is the method of a smearer in all ages.",smearer,noun,1,Someone who smears.,,
3609,"What happier natures shrink at with affright, / The hard inhabitant contends is right.",shrink,verb,5,"To withdraw or retire, as from danger.",,
1471,"Time, and Heat, are Fellovves in many Effects. Heat drieth Bodies, that doe eaſily expire; As Parchment, Leaues, Roots, Clay, &c. And, ſo doth Time or Age arefie;  […]",fellow,noun,10,A colleague or partner.,,
2182,Nearly 40 million people live in UK areas with illegal air pollution,illegal,adjective,1,"Contrary to or forbidden by law, especially criminal law.",,
3608,"The Libyc Hammon ſhrinks his horn,",shrink,verb,4,To draw back; to withdraw.,,
2666,Always having to look over your shoulder for some prissy little nancyboy from the ACLU trying to get you bounced from the force.,nancyboy,noun,1,"Synonym of nancy: an effeminate man, especially an effeminate homosexual.",,
1200,"In the past two years, NASA’s Kepler Space Telescope has located nearly 3,000 exoplanet candidates ranging from sub-Earth-sized minions to gas giants that dwarf our own Jupiter.",dwarf,verb,2,"To make appear (much) smaller, puny, tiny.",,
3992,"I said that because I didn't want any knives involved, and if Wizzie agreed to a square go now, with half the school listening, she couldn't go back on it.",square,adjective,9,"Solid, decent, substantial.",,
1482,"Fellovvs that ſet up for Meſſias's, only upon their ovvn Heads, vvithout pretending to any Thing ſingular or miraculous, but Impudence, and Impoſture.",fellow,noun,15,"A worthless person; a churl, a knave; also, used as a term of address to a person regarded as such. ",,
812,"Her manner was brisk, and her good-breeding scarcely concealed her conviction that if you were not a soldier you might as well be a counterjumper.",counterjumper,noun,1,A salesman in a shop; a shopman or clerk.,,
1292,"An Author who points his ſatyr at a great man, is to be looked upon in the ſame view with the engineer who ſignalized himſelf by this ungenerous practice.",engineer,noun,1,"A soldier engaged in designing or constructing military works for attack or defence, or other engineering works",,
837,"She crept up the stairs, keeping well into the side because she knew they were less likely to creak this way.",creep,verb,3,To move slowly and quietly in a particular direction.,,
2092,"'Seven-thirty, then,' she agreed, because for some perverse reason she wanted to go home after her surgery, shower and change into something—well, something else. Something pretty. Something that didn't make her feel like a heffalump.",heffalump,noun,3,A clumsy or overweight person.,,
4272,boys on their bicycles tooling along the well-kept roads,tool,verb,8,To travel in a vehicle; to ride or drive.,,
1568,I like my scrambled eggs to be light and fluffy in texture.,fluffy,adjective,2,Light; soft; airy.,,
1418,Rebecca and her fellow workers are to go on strike.,fellow,noun,4,"A person or thing comparable in characteristics with another person or thing; especially, as belonging to the same class or group.",,
1189,It is also acceptable to say that the computer is a dumb genius.,dumb genius,noun,2,"An individual who is highly intelligent in one limited sphere, but inept in other areas.",,
21,We dont owe the ah neh a career or life here. They come in with their discriminatory practices and think the sinkies owe them these privileges.,ah neh,noun,1,"An Indian man, especially a migrant worker.",,
18,"Well, the locals who contributed to the current prosperity of Singapore, who sacrificed their most productive years to serve the army, who allowed their kampong homes to be acquired by the government, etc etc, are being slowly sidelined in favor of the foreigners -- ah nehs, ah bengs, ah pinoys and others.",ah neh,noun,1,"An Indian man, especially a migrant worker.",,
2962,"Mr. [Matthew] Arnold has no patience with the middle-class ‘Philistines’ the dullards and haters of light, who care only for what is material and practical.",philistine,noun,1,"A person who is ignorant or uneducated; specifically, a person who lacks appreciation of or is antagonistic towards art or culture, and who has pedestrian tastes.",,
4601,"One of the little Indian girls whose name is Polly has just come in to ask, "" Miss D., what is a wog? One white boy called me a polliwog, and I thought a wog must be something bad.""'",wog,noun,1,"Any person who looks in-between ""white"" and ""black"": originally specifically an Indian, but later also broadened to anybody of Middle Eastern or Mediterranean descent.",,
2189,illegal pilot,illegal,adjective,5,Being or doing something illegally.,,
3131,"As Nathanial Mayweather, heir to the Mayweather Hotel fortune, Elliott doesn’t disdain the hoi polloi so much as he considers everyone, even the faculty and headmaster at the prissiest private school in existence, to be part of it.",prissy,adjective,1,"Excessively prim, proper, particular or fussy.",,
4134,"As far as the Sparklies were concerned the new comics were scruffy herberts who shouted ‘Fuck Thatcher’ over and over, while raving Tankie Stalinists hooted indiscriminately in the front row.",tankie,noun,2,"A supporter of authoritarian policies and actions by the Soviet Union, China, or other nominally socialist governments.",,
3669,"I can kick this stuff any time I like. I tell you what. Get this week over, we'll go to a health farm for ten days. No drugs. No drink. And shag ourselves silly. How about that?",silly,adjective,5,"Mentally simple, foolish, particularly:",,
4454,"[I]n the Village of Medreyga in Hungary, certain dead Bodies  had kill'd several Persons by sucking out all their Blood: That Arnold Paul, an Heyduke, having kill'd four Persons after he was dead, his Body was taken up 40 Days after, which bled at the Nose, Mouth and Ears: That, according to Custom, they drove a Stake thro' his Heart, at which he gave horrid Groan, and lost a great deal of Blood. And that all such as have been tormented or kill'd by Vampyres, become Vampyres when they are dead.",vampire,noun,1,A mythological undead creature said to feed on the blood of the living. [from 1732],,
821,"And just before the interval, Kolarov, who was having one of his better games in a City shirt, fizzed in a cracker from 30 yards which the Wolves stopper unconvincingly pushed behind for a corner.",cracker,noun,7,"A fine, great thing or person (crackerjack).",,
2078,"I am a bad old she-bitch, am I?  […]  And what about how you are a he-bitch?",he-bitch,noun,1,A man who behaves obnoxiously or promiscuously; a male bitch.,,
619,"In time we were involved in fights with this other school and I remember that there was always confusion when the cheeseheads were attacked, and at first the opponents forgot that the Regent's son and I didn't belong to them. Young Soekarno apparently couldn't keep away from the lovely white Dutch girls.",cheesehead,noun,5,A white person from the Netherlands or having Dutch heritage.,,
1424,"My fellow passengers are a mixture of people returning from a day out in the capital, locals doing short hops, and a few  heading farther afield.",fellow,noun,4,"A person or thing comparable in characteristics with another person or thing; especially, as belonging to the same class or group.",,
3768,"Meanwhile, the film's villain, played by Ben Mendelsohn, is a bigwig slimeball who wants to monopolize and monetize The Oasis through excessive pop-up ads. His true crime, though, is that he's a total noob who doesn't know his stuff.",slimeball,noun,2,"A person who is regarded as slimy (that is, sneaky or underhanded) or otherwise undesirable.",,
3642,"Silly... in the same sense as E. poor is often used, denoting a state which excites compassion.",silly,adjective,3,"Pitiful, inspiring compassion, particularly:",,
1378,"We went to Plaster Creek, smoked a fattie, and emerged doing somersaults and cartwheels and laughing.",fatty,noun,2,A large marijuana cigar; a blunt.,,
1461,"The cut of her dress from the waist upward, both before and behind, made her figure very like a boy's kite; and I might have pronounced her gown a little too decidedly-orange, and her gloves a little too intensely green. But she seemed to be a good sort of fellow, and showed a high regard for the Aged.",fellow,noun,7,Usually qualified by an adjective or used in the plural: an individual or person regardless of gender.,,
2124,Joe idly hoboed through half the country till he realized hoboing never gets you anywhere in life.,hobo,verb,1,"To be a hobo, tramp, bum etc.",,
2333,That greedy kike would not give me any money when I was starving and needed food.,kike,noun,2,"A miser; a contemptible, stingy person, particularly a well-endowed one.",,
262,"Most police officers had no blackfella cultural background, no knowledge of Aboriginal priorities in life, yet they were the power in the town.",blackfellow,noun,1,A (male) Australian Aborigine. [from 19th c.],,
3541,"Soccer is class warfare, a battle between the haves and the have-nots, and those with more money and resources always win. In soccer, The Empire is undefeated. And José Mourinho, the world's greatest sellsword, the man who has discovered nothing in soccer but how to win, is its face.",sellsword,noun,2,"Someone who only works for money, in the manner of a mercenary.",,
2619,"But anyways, I stayed back a second year and my papa was visiting when momma was opening de report card. Papa gave me de muggest moment in my life like.",mug,adjective,2,Uninteresting or unpleasant.,,
3071,"The rally on Sunday in Victoria Park, in the Causeway Bay district, was authorized in advance by the police. But protesters were also expected to begin marching later in the day from Sham Shui Po, a working-class neighborhood on the Kowloon peninsula, across the harbor from North Point. The police rejected their application for a permit.",police,noun,1,"A public agency charged with enforcing laws and maintaining public order, usually being granted special privileges to do so, particularly [from 18th c.]",,
3658,The silly herdman all astonnied standes.,silly,adjective,4,"Simple, plain, particularly:",,
2152,The stars of Happytime Murders give Kiwi slang a hoon,hoon,noun,4,An attempt or go at something. [From 1980s.],,
2817,"Fluffy is wearing a diamond collar that belongs in the Tower of London with a platoon of Beefeaters standing guard over it. ""I for one welcome our new feline overlords.""",overlord,noun,3,Anyone with overarching power or authority in a given domain.,,
1060,Richard is a jizz-loving dicksucker.,dicksucker,noun,1,A person who fellates men.,,
1235,"His ſtomacke vvas queaſie  / The jogging had caus’d ſome crudities riſe; / To help it he call’d for a Puritan poacht, / That uſed to turne up the egg’s of his eyes.",egg,noun,3,A thing which looks like or is shaped like an egg (sense 1.1).,,
576,The anchors were catted at the bows of the yacht …,cat,verb,1,To hoist (the anchor) by its ring so that it hangs at the cathead.,,
440,"Sometimes, when in the newspapers I happen upon descriptions of our modern bruisers and prizefighters, I wonder what chance the best of them would have had against him.",bruiser,noun,5,A professional boxer.,,
3725,"Four-thousand miles away, there is a reggae night spot called Club 69, where local youth wear dreadlocks... and dance ska, rocksteady, and skank to the beats of the Wailers.... Club 69 is in Tokyo, the dread youths are Japanese.",skank,verb,1,To dance the skank.,,
780,"You don't have to be a Fortune 500 firm's chief economist , to see that these spreads had to change [...]",congresscritter,noun,1,A congressperson.,,
376,"Time is running out, so I renounce a spin on a Class 387 for a fast run to Paddington on another Class 800 - a shame as the weather was perfect for pictures. Even so, it's enjoyable - boy, can those trains shift under the wires.",boy,interjection,1,"Exclamation of surprise, pleasure or longing.",,
3660,"Wee sillie soules, take the matter too too heauily.",silly,adjective,5,"Mentally simple, foolish, particularly:",,
2411,"On most futures exchanges, there are two major types of futures traders/members: commission brokers and locals.",local,noun,8,An independent trader who acts for themselves rather than on behalf of investors.,,
1205,There never is a Keanu but a dweeb looking at me.,dweeb,noun,1,"A boring, studious, or socially inept person. [from 1968]",,
2657,a nagging north wind,nag,verb,3,To bother or disturb persistently in any way.,,
2449,That meal was lush! We have to go to that restaurant again sometime!,lush,adjective,4,"Savoury, delicious.",,
3932,"‘Women lose their sexual drive after they′ve sprogged,’ Norman Potting interjected.",sprog,verb,1,To produce children.,,
2778,"For an obeast in a human, the human being dead, have the abilities that Christ displayed upon resurrection.",obeast,noun,2,A intelligent demonic influence or entity.,,
854,"""You mentioned some others,"" I said.""More creeps,"" she told me. '""That guy was plain looking for trouble. You know, he starts hanging out with some of the shooters Whitey Tass keeps around, angling for an introduction to the big man himself, and he's damn lucky he got picked up by the fuzz before Whitey got sore. He runs too big an operation in the city to be bugged by a pig like Yard. One day Lou Steubal tried to get an inside track with Whitey, levering him on account of what Whitey did to his sister, and they found Lou in the drink. It looked like Lou got gassed up and fell in, but don't try to tell me that. Whitey had him tapped out.""",creep,noun,8,"Someone annoyingly unpleasant, especially one who is strange or eccentric.",,
58,"I suppose you're going to tell me all about the stupidity of the gringos. By the way, you're one of them, anchor baby. Once your folks swam the river and had you over here, you started getting all the freebies, right?",anchor baby,noun,1,"A child born to noncitizen parents in the United States or another country that grants birthright citizenship (cf. jus soli), and who, as a citizen, can provide immigration benefits to relatives.",,
3156,"Issues such as verifiability , anonymity  and traceability are at stake […]",pseudo,noun,4,A pseudonym; a false name used for online anonymity.,,
193,He kick the boy down and beat the boy back and batty and leg.,batty,noun,1,The buttocks or anus.,,
3674,"Pimps and simps would fall in from here and there and everywhere, grabbing thousand-dollar advances from the madames and leaving their lady friends in pawn.",simp,noun,1,A simple person lacking common sense; a fool or simpleton.,,
1104,"Prohibition in the United States was an unsuccessful attempt by do-gooders to save people from the dangers of alcohol, whether they wanted to be saved or not.",do-gooder,noun,1,"One who advocates a certain course of action, often of political or social concern, with the naive conviction of their own moral superiority.",,
4202,He gulps down the hot coffee and leaves a nice fat tip. No one can say he's a tightwad.,tightwad,noun,1,One who is stingy; someone overly cautious or defensive with money.,,
273,"Oh, this bellowing, blatant, bellicose, belligerent, bombastic blowhard  […]",blowhard,noun,1,"A person who talks too much or too loudly, especially in a boastful or self-important manner. [from c. 1840]",,
2729,"’Tis ſuch another Nincompoop, / I ſleep, and he begins to droop. / He ſees, yet keeps his Eyes a winking, / Says nought, but pays it off with thinking.",nincompoop,noun,1,A foolish or silly person. [from 16th c.],,
2306,This Karen threatened to get me fired if I didn't give her a free meal.,Karen,noun,2,"Any person, especially female, exhibiting an exaggerated sense of entitlement.",,
461,Bugger Bognor. ,bugger,verb,3,Expressing contemptuous dismissal of the grammatical object.,,
909,A time existed when wagons weren't wimpy crotch fruit conveyances — or SUVs suffering from an identity crisis.,crotch fruit,noun,1,A child; offspring.,,
2629,"[M]en, if Fame ſay true, / Here at the firſt from ſhower-rayſd muſhrumps grew,  […]",mushrump,noun,1,"Mushroom, fungus.",,
4170,"The Tawny Owl may easily be induced, under favourable conditions, to take up its quarters near the houses of men. The writer is familiar with a pair of Tawnies which have nested for many years in one of several covered-in boxes fitted up in the trees that overhang the shrubberies in the grounds.  […]  There are other Tawnies in the woods and parks about, but this pair are the lords of their own district, for like all birds of prey they require a large area for their hunt for food.",tawny,noun,2,Something of a light brown or brownish orange colour (particularly if it has the word tawny in its name).,,
2356,"[…]  the making of sheathing and ship's pumps. This last rather unmarine field included more than a third of the patents before 1800, which may be one explanation for the predominance of landlubbers in early marine patenting.",landlubber,noun,1,"Someone unfamiliar with the sea or seamanship, especially a novice seaman.",,
939,“I ain't ashamed. I just don't wanna be one of your fly-by-night cum catchers.”,cum catcher,noun,1,A sexually promiscuous person (usually a woman or gay man).,,
4361,"You brought them home, old trollface, but you did it your own way, not mine.",trollface,noun,1,"An ugly, unpleasant, or otherwise objectionable person.",,
4584,"""Aye, he was good at skulking around and acting like a winesop or an idiot.""",winesop,noun,2,"A drunkard, a wino.",,
1197,It is possible to grow the plants as dwarf as one desires.,dwarf,adjective,1,Miniature.,,
2611,He's a gullible mug – he believed her again.,mug,noun,3,A gullible or easily-cheated person.,,
3909,"Not AT&T, nor even our governmental spendocrats, can afford to toss satellites into space indefinitely and write them off when a faulty transistor or a coy contact puts them out of commission.",spendocrat,noun,1,A politician or bureaucrat supporting excessive spending.,,
241,"And one had to remember that most of the bimbos to whom Roberta Wickham had been giving the bird through the years had been of the huntin', shootin' and fishin' type, fellows who had more or less shot their bolt after saying 'Eh, what?' and slapping their leg with a hunting crop.",bimbo,noun,2,A stupid or foolish person.,,
2422,You think he sent that loogan after you?’‘What's a loogan?’‘A guy with a gun.’,loogan,noun,1,A fool.,,
3243,Don't get your hopes up; that's quack medicine!,quack,adjective,1,Falsely presented as having medicinal powers.,,
2108,“He's so darn afraid you'll be offended if he smokes. You scare him. Every time he speaks of the weather you jump him because he ain't talking about poetry or Gertie—Goethe?—or some other highbrow junk. You've got him so leery he scarcely dares to come here.”,highbrow,adjective,1,"Intellectually stimulating, highly cultured, sophisticated.",,
2966,"War was looked upon as inherently monstrous, and those who waged it – namely, military officers – were looked upon as brutes and philistines.",philistine,noun,1,"A person who is ignorant or uneducated; specifically, a person who lacks appreciation of or is antagonistic towards art or culture, and who has pedestrian tastes.",,
3365,"On the top floor behind the gabled windows, it was rumored, the reffo family slept. Mishka did not know, until he began attending the regional school in Mossman at the age of six, that he was a reffo. He was born in the Daintree. His mother before him was born in Daintree. But his grandparents had arrived as refugees from a concentration camp in 1946 and the Bartoks were still a reffo family.",reffo,noun,1,A refugee who has settled in Australia.,,
1012,"When I was in college, there was a group of kids living in my dorm that we called the “Deafos.” The Deafos were all deaf like I am now, which ought to be a huge lesson in karma for us all.",deafo,noun,1,A deaf person.,,
1058,"“Shut up, dicksack! I'm in charge of the armory, you heard her!”",dicksack,noun,1,Term of abuse,,
2344,The scientists were frustrated by the constant need to have knuckle draggers following them like mother hens.,knuckle dragger,noun,1,"A large, strong, and rather dimwitted person.",,
4038,"The response signed by the Filipino diplomat noticeably focused on poisoning the well, calling Manglapus a ""discredited politician,"" a ""steak commando"" and a ""political has-been.""",steak commando,noun,1,Someone who advocates for conflict and radical action while themselves living in relative peace and luxury.,,
2445,How luſh and luſty the graſſe lookes ? How greene ?,lush,adjective,1,"Juicy, succulent.",,
3514,"Somebody told me [...] that she [...] acknowledged to him [...] that Nero [...] had screwed her  up stairs the night before.From Rodebaugh v. Hollingsworth, May, 1855.",screw,verb,2,To have sexual intercourse with.,,
